2751902,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,32.1263889,-102.6416667,Unnamed: 8,Unnamed: 9,Unnamed: 10,Andrews,9/21/1968,132,Unnamed: 14,Unnamed: 15,Unnamed: 16
5423107.0,,,,,,30.712223,-101.208889,,,,Crockett,1963,390.0,,,
5423108.0,,,,,,30.7211111,-101.2236111,,,,Crockett,1963,396.0,,,
5423111.0,,,,,,30.7191667,-101.2219444,,,,Crockett,2002,400.0,,,
5423113.0,,,,,,30.7138889,-101.2125,,,,Crockett,2002,400.0,,,
5423114.0,,,,,,30.7138889,-101.2122222,,,,Crockett,2002,440.0,,,
5423201.0,,,,,,30.712223,-101.198334,,,,Crockett,1941,445.0,,,
5423202.0,,,,,,30.712501,-101.197778,,,,Crockett,1947,440.0,,,
5423204.0,,,,,,30.7127778,-101.1977778,,,,Crockett,1947,440.0,,,
5423209.0,,,,,,30.728889,-101.205278,,,,Crockett,1922,,,,
5423211.0,,,,,,30.749445,-101.195834,,,,Crockett,1982,357.0,,,
5423213.0,,,,,,30.721111,-101.194722,,,,Crockett,1996,500.0,,,
5423216.0,,,,,,30.734445,-101.193334,,,,Crockett,1980,360.0,,,
5423218.0,,,,,,30.7125,-101.1977778,,,,Crockett,2002,435.0,,,
5423303.0,,,,,,30.726111,-101.141667,,,,Crockett,1965,390.0,,,
5423503.0,,,,,,30.704723,-101.201945,,,,Crockett,1937,370.0,,,
5423601.0,,,,,,30.694722,-101.132778,,,,Crockett,1954,,,,
5423901.0,,,,,,30.638611,-101.137222,,,,Crockett,1951,430.0,,,
5423902.0,,,,,,30.637222,-101.136111,,,,Crockett,1952,450.0,,,
5424202.0,,,,,,30.730555,-101.050001,,,,Crockett,1941,375.0,,,
5424206.0,,,,,,30.746945,-101.045834,,,,Crockett,1993,460.0,,,
5424301.0,,,,,,30.732222,-101.020278,,,,Crockett,1939,400.0,,,
5424305.0,,,,,,30.729167,-101.041111,,,,Crockett,1947,375.0,,,
5424401.0,,,,,,30.688611,-101.090278,,,,Crockett,1960,420.0,,,
5424402.0,,,,,,30.687222,-101.091945,,,,Crockett,1958,420.0,,,
5424403.0,,,,,,30.685556,-101.094445,,,,Crockett,1925,420.0,,,
5424404.0,,,,,,30.685556,-101.093334,,,,Crockett,1958,420.0,,,
5424409.0,,,,,,30.685278,-101.095834,,,,Crockett,1962,390.0,,,
5424410.0,,,,,,30.697778,-101.092222,,,,Crockett,1976,400.0,,,
5424503.0,,,,,,30.674167,-101.075555,,,,Crockett,1956,395.0,,,
5424701.0,,,,,,30.646111,-101.098611,,,,Crockett,1949,410.0,,,
5424703.0,,,,,,30.628055,-101.113889,,,,Crockett,1960,511.0,,,
5424901.0,,,,,,30.654445,-101.022778,,,,Crockett,1938,400.0,,,
5428102.0,,,,,,30.624722,-101.594167,,,,Crockett,1937,600.0,,,
5428103.0,,,,,,30.603889,-101.624444,,,,Crockett,1937,225.0,,,
5428201.0,,,,,,30.600834,-101.554723,,,,Crockett,1941,401.0,,,
5428202.0,,,,,,30.612223,-101.575,,,,Crockett,1932,,,,
5428203.0,,,,,,30.5864444,-101.5751111,,,,Crockett,2013,660.0,,,
5428301.0,,,,,,30.612501,-101.524444,,,,Crockett,1951,380.0,,,
5428303.0,,,,,,30.585278,-101.506945,,,,Crockett,1945,223.0,,,
5428304.0,,,,,,30.618055,-101.501667,,,,Crockett,1926,600.0,,,
5428305.0,,,,,,30.585,-101.506945,,,,Crockett,1890,,,,
5428407.0,,,,,,30.558056,-101.618055,,,,Crockett,1994,,,,
