State Well Number,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Latitude DD,Longitude DD,Unnamed: 8,Unnamed: 9,Unnamed: 10,County,Drilling End Date,Well Depth (ft. below land surface),Unnamed: 14,Unnamed: 15,Unnamed: 16
6947106.0,,,,,,29.371667,-99.210001,,,,Medina,1934,684.0,,,
6931803.0,,,,,,29.504723,-99.173055,,,,Medina,1934,400.0,,,
6938505.0,,,,,,29.447778,-99.329722,,,,Medina,1934,330.0,,,
7047103.0,,,,,,29.364723,-100.246667,,,,Kinney,1934,350.0,,,
6940910.0,,,,,,29.394722,-99.029167,,,,Medina,1934,1283.0,,,
6830313.0,,,,,,29.616944,-98.257501,,,,Comal,1934,378.0,,,
6940105.0,,,,,,29.490278,-99.117778,,,,Medina,1934,280.0,,,
6822301.0,,,,,,29.712223,-98.258056,,,,Comal,1934,375.0,,,
5827801.0,,,,,,30.505556,-97.676111,,,,Williamson,1934,222.0,,,
6939303.0,,,,,,29.499445,-99.154445,,,,Medina,1935,254.0,,,
5834601.0,,,,,,30.430833,-97.765001,,,,Travis,1935,85.0,,,
6929901.0,,,,,,29.506389,-99.390278,,,,Medina,1935,276.0,,,
6837436.0,,,,,,29.426389,-98.486389,,,,Bexar,1935,1159.0,,,
6825810.0,,,,,,29.521944,-98.937222,,,,Medina,1935,480.0,,,
6938210.0,,,,,,29.461389,-99.315556,,,,Medina,1935,400.0,,,
7037204.0,,,,,,29.468889,-100.435278,,,,Kinney,1935,235.0,,,
5835702.0,,,,,,30.386667,-97.745834,,,,Travis,1935,49.0,,,
5850214.0,,,,,,30.211389,-97.803612,,,,Travis,1935,302.0,,,
5850713.0,,,,,,30.151389,-97.848056,,,,Travis,1935,,,,
6950513.0,,,,,,29.185556,-99.8325,,,,Uvalde,1935,362.0,,,
6833306.0,,,,,,29.4975,-98.890556,,,,Medina,1935,700.0,,,
6938503.0,,,,,,29.456112,-99.295278,,,,Medina,1935,400.0,,,
5835607.0,,,,,,30.445834,-97.630278,,,,Travis,1935,609.0,,,
6940608.0,,,,,,29.441945,-99.025278,,,,Medina,1936,302.0,,,
6823309.0,,,,,,29.718611,-98.135,,,,Comal,1936,152.0,,,
5812402.0,,,,,,30.825555,-97.609723,,,,Williamson,1936,417.0,,,
6836929.0,,,,,,29.4073333,-98.5139167,,,,Bexar,1936,800.0,,,
5813502.0,,,,,,30.794445,-97.43,,,,Williamson,1936,1595.0,,,
7047104.0,,,,,,29.3418611,-100.2281028,,,,Kinney,1936,250.0,,,
6940420.0,,,,,,29.416944,-99.101667,,,,Medina,1936,320.0,,,
6940106.0,,,,,,29.478333,-99.087778,,,,Medina,1936,350.0,,,
6829203.0,,,,,,29.586111,-98.453334,,,,Bexar,1936,239.0,,,
6940421.0,,,,,,29.421944,-99.094167,,,,Medina,1936,230.0,,,
6940413.0,,,,,,29.448889,-99.103334,,,,Medina,1936,320.0,,,
6831201.0,,,,,,29.611667,-98.168333,,,,Guadalupe,1936,560.0,,,
6837425.0,,,,,,29.422778,-98.488334,,,,Bexar,1936,936.0,,,
6825816.0,,,,,,29.532778,-98.952223,,,,Medina,1936,300.0,,,
6844230.0,,,,,,29.3629139,-98.5458333,,,,Bexar,1937,,,,
6701607.0,,,,,,29.936111,-97.911389,,,,Hays,1937,121.0,,,
6950507.0,,,,,,29.186389,-99.829167,,,,Uvalde,1937,750.0,,,
6835504.0,,,,,,29.439445,-98.671667,,,,Bexar,1937,300.0,,,
6939308.0,,,,,,29.460556,-99.128889,,,,Medina,1937,247.0,,,
5850502.0,,,,,,30.1869444,-97.8152778,,,,Travis,1937,350.0,,,
6940415.0,,,,,,29.433611,-99.083889,,,,Medina,1937,248.0,,,
5857301.0,,,,,,30.09375,-97.8920556,,,,Hays,1937,312.0,,,
5858104.0,,,,,,30.104445,-97.848889,,,,Hays,1937,248.0,,,
5828601.0,,,,,,30.543056,-97.540556,,,,Williamson,1937,790.0,,,
6950340.0,,,,,,29.2088889,-99.7844444,,,,Uvalde,1938,478.0,,,
6833106.0,,,,,,29.465556,-98.963612,,,,Medina,1938,255.0,,,
6931707.0,,,,,,29.505278,-99.246945,,,,Medina,1938,260.0,,,
6825818.0,,,,,,29.541111,-98.938334,,,,Medina,1938,195.0,,,
5857502.0,,,,,,30.0663611,-97.9444722,,,,Hays,1938,385.0,,,
6825805.0,,,,,,29.535834,-98.931389,,,,Medina,1938,280.0,,,
6837415.0,,,,,,29.4478222,-98.4761361,,,,Bexar,1938,1000.0,,,
5850417.0,,,,,,30.195556,-97.846389,,,,Travis,1938,350.0,,,
6829605.0,,,,,,29.550278,-98.3875,,,,Bexar,1938,438.0,,,
6940101.0,,,,,,29.4932556,-99.1248722,,,,Medina,1938,,,,
6939305.0,,,,,,29.480555,-99.166389,,,,Medina,1938,350.0,,,
6939203.0,,,,,,29.493056,-99.170278,,,,Medina,1938,400.0,,,
7039301.0,,,,,,29.4925,-100.164167,,,,Kinney,1938,200.0,,,
6939701.0,,,,,,29.411112,-99.249722,,,,Medina,1938,707.0,,,
5812602.0,,,,,,30.814445,-97.514723,,,,Williamson,1938,704.0,,,
6939307.0,,,,,,29.480278,-99.164445,,,,Medina,1938,368.0,,,
6939521.0,,,,,,29.426944,-99.180555,,,,Medina,1938,360.0,,,
7046901.0,,,,,,29.270555,-100.266944,,,,Kinney,1938,514.0,,,
6836921.0,,,,,,29.409723,-98.511112,,,,Bexar,1938,762.0,,,
6836126.0,,,,,,29.493056,-98.619722,,,,Bexar,1939,400.0,,,
5835805.0,,,,,,30.404167,-97.680555,,,,Travis,1939,423.0,,,
6837121.0,,,,,,29.485,-98.466112,,,,Bexar,1939,603.0,,,
5835508.0,,,,,,30.420555,-97.674722,,,,Travis,1939,465.0,,,
5835504.0,,,,,,30.449722,-97.703334,,,,Travis,1939,210.0,,,
5827203.0,,,,,,30.601667,-97.686389,,,,Williamson,1939,175.0,,,
6838113.0,,,,,,29.463056,-98.355556,,,,Bexar,1939,900.0,,,
6940305.0,,,,,,29.469722,-99.029167,,,,Medina,1939,281.0,,,
6837128.0,,,,,,29.468889,-98.476944,,,,Bexar,1939,209.0,,,
6939604.0,,,,,,29.434722,-99.144722,,,,Medina,1939,360.0,,,
6701303.0,,,,,,29.98975,-97.8754722,,,,Hays,1939,595.0,,,
6830404.0,,,,,,29.5455389,-98.3612167,,,,Bexar,1939,509.0,,,
6837716.0,,,,,,29.4081944,-98.4952222,,,,Bexar,1939,844.0,,,
5842608.0,,,,,,30.303334,-97.776389,,,,Travis,1939,145.0,,,
6943501.0,,,,,,29.329722,-99.690834,,,,Uvalde,1939,535.0,,,
6938403.0,,,,,,29.445,-99.346667,,,,Medina,1939,485.0,,,
6836919.0,,,,,,29.409723,-98.515556,,,,Bexar,1939,,,,
5842606.0,,,,,,30.313056,-97.756389,,,,Travis,1939,405.0,,,
6825525.0,,,,,,29.546111,-98.923333,,,,Medina,1939,334.0,,,
5836401.0,,,,,,30.4375,-97.623889,,,,Travis,1939,696.0,,,
6939310.0,,,,,,29.487222,-99.125833,,,,Medina,1939,310.0,,,
5850801.0,,,,,,30.1427778,-97.8108333,,,,Travis,1939,266.0,,,
5835201.0,,,,,,30.459445,-97.696389,,,,Travis,1939,270.0,,,
6942805.0,,,,,,29.260556,-99.808056,,,,Uvalde,1939,600.0,,,
6835613.0,,,,,,29.444722,-98.658612,,,,Bexar,1940,545.0,,,
6835610.0,,,,,,29.450834,-98.6425,,,,Bexar,1940,763.0,,,
5850513.0,,,,,,30.182222,-97.819444,,,,Travis,1940,323.0,,,
6836808.0,,,,,,29.375833,-98.563056,,,,Bexar,1940,1609.0,,,
5827814.0,,,,,,30.5180556,-97.6986111,,,,Williamson,1940,222.0,,,
6837433.0,,,,,,29.421389,-98.491111,,,,Bexar,1940,1100.0,,,
6836306.0,,,,,,29.475555,-98.519444,,,,Bexar,1940,1100.0,,,
6835612.0,,,,,,29.425,-98.655001,,,,Bexar,1940,745.0,,,
6938610.0,,,,,,29.438611,-99.283611,,,,Medina,1940,300.0,,,
6837511.0,,,,,,29.439167,-98.429444,,,,Bexar,1940,904.0,,,
6940710.0,,,,,,29.415556,-99.363056,,,,Medina,1940,304.0,,,
6837211.0,,,,,,29.474167,-98.450001,,,,Bexar,1940,704.0,,,
6703704.0,,,,,,29.901945,-97.726944,,,,Caldwell,1940,3367.0,,,
6938708.0,,,,,,29.389445,-99.334445,,,,Medina,1940,1400.0,,,
6837131.0,,,,,,29.459445,-98.490556,,,,Bexar,1940,650.0,,,
6836709.0,,,,,,29.386639,-98.618805,,,,Bexar,1940,1609.0,,,
6837130.0,,,,,,29.4642833,-98.4696889,,,,Bexar,1940,800.0,,,
5827709.0,,,,,,30.526667,-97.713889,,,,Williamson,1940,87.0,,,
6827507.0,,,,,,29.563056,-98.69,,,,Bexar,1940,385.0,,,
5819606.0,,,,,,30.694167,-97.664445,,,,Williamson,1940,100.0,,,
6940414.0,,,,,,29.447222,-99.093334,,,,Medina,1940,300.0,,,
6829704.0,,,,,,29.508612,-98.476111,,,,Bexar,1940,,,,
5827224.0,,,,,,30.602501,-97.681389,,,,Williamson,1940,160.0,,,
5827501.0,,,,,,30.562778,-97.699722,,,,Williamson,1940,391.0,,,
5843101.0,,,,,,30.338611,-97.719444,,,,Travis,1940,458.0,,,
6939519.0,,,,,,29.436389,-99.186667,,,,Medina,1940,420.0,,,
6822907.0,,,,,,29.639167,-98.260556,,,,Comal,1940,142.0,,,
6825709.0,,,,,,29.510001,-98.9825,,,,Medina,1940,400.0,,,
6823305.0,,,,,,29.721667,-98.126944,,,,Comal,1941,102.0,,,
6822904.0,,,,,,29.640556,-98.259445,,,,Comal,1941,254.0,,,
6836805.0,,,,,,29.384722,-98.568889,,,,Bexar,1941,1632.0,,,
6837715.0,,,,,,29.398611,-98.489167,,,,Bexar,1941,1052.0,,,
6701816.0,,,,,,29.891111,-97.935,,,,Hays,1941,115.0,,,
5827525.0,,,,,,30.546667,-97.696667,,,,Williamson,1941,350.0,,,
6829604.0,,,,,,29.551389,-98.409723,,,,Bexar,1941,457.0,,,
6837713.0,,,,,,29.401389,-98.49,,,,Bexar,1941,972.0,,,
6837411.0,,,,,,29.428055,-98.489722,,,,Bexar,1941,805.0,,,
6843115.0,,,,,,29.372222,-98.726389,,,,Bexar,1941,745.0,,,
6948610.0,,,,,,29.294722,-99.008334,,,,Medina,1941,1596.0,,,
5850708.0,,,,,,30.141667,-97.835,,,,Travis,1941,370.0,,,
6827702.0,,,,,,29.503889,-98.726944,,,,Bexar,1941,466.0,,,
6931706.0,,,,,,29.539445,-99.221944,,,,Medina,1941,175.0,,,
6942909.0,,,,,,29.270555,-99.766112,,,,Uvalde,1941,260.0,,,
6947305.0,,,,,,29.355834,-99.163889,,,,Medina,1942,1418.0,,,
6834906.0,,,,,,29.39,-98.770833,,,,Bexar,1942,905.0,,,
6829701.0,,,,,,29.5372222,-98.4638889,,,,Bexar,1942,500.0,,,
6939605.0,,,,,,29.43,-99.133611,,,,Medina,1942,355.0,,,
6947301.0,,,,,,29.360001,-99.160278,,,,Medina,1942,1510.0,,,
6939515.0,,,,,,29.456112,-99.177778,,,,Medina,1942,430.0,,,
6843114.0,,,,,,29.3675,-98.728333,,,,Bexar,1942,1300.0,,,
5835701.0,,,,,,30.388056,-97.725833,,,,Travis,1942,610.0,,,
6843113.0,,,,,,29.357778,-98.734722,,,,Bexar,1942,1200.0,,,
6836602.0,,,,,,29.441389,-98.502501,,,,Bexar,1942,886.0,,,
5842915.0,,,,,,30.250834,-97.780278,,,,Travis,1942,295.0,,,
6830809.0,,,,,,29.538056,-98.297222,,,,Bexar,1942,518.0,,,
6842320.0,,,,,,29.334445,-98.774444,,,,Bexar,1942,1445.0,,,
6836708.0,,,,,,29.382778,-98.624722,,,,Bexar,1942,1911.0,,,
6843112.0,,,,,,29.362778,-98.7225,,,,Bexar,1942,900.0,,,
5850602.0,,,,,,30.203056,-97.789445,,,,Travis,1943,690.0,,,
6836813.0,,,,,,29.3925,-98.566944,,,,Bexar,1943,1042.0,,,
6837432.0,,,,,,29.425583,-98.477438,,,,Bexar,1943,966.0,,,
5858301.0,,,,,,30.0922222,-97.7894444,,,,Travis,1943,643.0,,,
6836101.0,,,,,,29.493056,-98.616944,,,,Bexar,1943,340.0,,,
6844504.0,,,,,,29.300556,-98.569722,,,,Bexar,1944,1767.0,,,
6837608.0,,,,,,29.456389,-98.381667,,,,Bexar,1944,1047.0,,,
6844218.0,,,,,,29.3626833,-98.5459139,,,,Bexar,1944,1326.0,,,
5850818.0,,,,,,30.140278,-97.829722,,,,Travis,1944,268.0,,,
6829410.0,,,,,,29.5757778,-98.4899222,,,,Bexar,1944,376.0,,,
6829710.0,,,,,,29.501389,-98.463612,,,,Bexar,1944,425.0,,,
6837420.0,,,,,,29.425555,-98.477222,,,,Bexar,1944,857.0,,,
5858502.0,,,,,,30.051112,-97.807501,,,,Hays,1944,650.0,,,
6837412.0,,,,,,29.429444,-98.491111,,,,Bexar,1944,1157.0,,,
6937302.0,,,,,,29.4905806,-99.3864667,,,,Medina,1944,410.0,,,
6829815.0,,,,,,29.5046111,-98.4321667,,,,Bexar,1944,347.0,,,
6837514.0,,,,,,29.434722,-98.418611,,,,Bexar,1944,1045.0,,,
6830305.0,,,,,,29.589167,-98.271111,,,,Guadalupe,1945,265.0,,,
6825821.0,,,,,,29.526111,-98.928611,,,,Medina,1945,48.0,,,
5835206.0,,,,,,30.471389,-97.674444,,,,Travis,1945,700.0,,,
6939517.0,,,,,,29.448056,-99.175278,,,,Medina,1945,418.0,,,
6825907.0,,,,,,29.525,-98.912501,,,,Medina,1945,132.0,,,
6833201.0,,,,,,29.4775,-98.947222,,,,Medina,1945,260.0,,,
6837708.0,,,,,,29.390556,-98.497778,,,,Bexar,1945,1400.0,,,
6837505.0,,,,,,29.435278,-98.427778,,,,Bexar,1945,840.0,,,
5857201.0,,,,,,30.1031944,-97.93725,,,,Hays,1945,320.0,,,
6825908.0,,,,,,29.521667,-98.900556,,,,Medina,1945,140.0,,,
6829711.0,,,,,,29.527222,-98.473889,,,,Bexar,1945,600.0,,,
6829109.0,,,,,,29.586667,-98.488334,,,,Bexar,1945,460.0,,,
6940607.0,,,,,,29.441667,-99.025278,,,,Medina,1945,233.0,,,
5850702.0,,,,,,30.148056,-97.873611,,,,Travis,1945,190.0,,,
6828814.0,,,,,,29.5118056,-98.5547222,,,,Bexar,1945,565.0,,,
5850710.0,,,,,,30.164723,-97.866112,,,,Travis,1945,315.0,,,
6938608.0,,,,,,29.4425,-99.250556,,,,Medina,1945,390.0,,,
6828914.0,,,,,,29.5365972,-98.5310083,,,,Bexar,1945,348.0,,,
6940411.0,,,,,,29.452501,-99.107778,,,,Medina,1945,275.0,,,
6825526.0,,,,,,29.543611,-98.948056,,,,Medina,1945,476.0,,,
5834613.0,,,,,,30.433055,-97.778889,,,,Travis,1945,175.0,,,
6825707.0,,,,,,29.5244444,-98.9680556,,,,Medina,1945,500.0,,,
6836414.0,,,,,,29.424167,-98.589167,,,,Bexar,1945,989.0,,,
6940201.0,,,,,,29.498611,-99.063612,,,,Medina,1945,343.0,,,
6950207.0,,,,,,29.2293694,-99.7979444,,,,Uvalde,1946,265.0,,,
6937308.0,,,,,,29.463612,-99.395834,,,,Medina,1946,415.0,,,
6946202.0,,,,,,29.368333,-99.308889,,,,Medina,1946,500.0,,,
6946107.0,,,,,,29.364167,-99.335556,,,,Medina,1946,1100.0,,,
6836915.0,,,,,,29.408889,-98.515834,,,,Bexar,1946,1126.0,,,
6939304.0,,,,,,29.488889,-99.160834,,,,Medina,1946,245.0,,,
6828908.0,,,,,,29.518611,-98.535278,,,,Bexar,1946,325.0,,,
6937307.0,,,,,,29.461389,-99.411667,,,,Medina,1946,425.0,,,
6837429.0,,,,,,29.433889,-98.483334,,,,Bexar,1946,749.0,,,
6836302.0,,,,,,29.4725,-98.536667,,,,Bexar,1946,744.0,,,
6828204.0,,,,,,29.591945,-98.553612,,,,Bexar,1946,656.0,,,
5850819.0,,,,,,30.134445,-97.82,,,,Travis,1946,266.0,,,
5850406.0,,,,,,30.196945,-97.843334,,,,Travis,1946,360.0,,,
5850820.0,,,,,,30.131944,-97.820555,,,,Travis,1946,201.0,,,
6842318.0,,,,,,29.362223,-98.767778,,,,Bexar,1946,860.0,,,
6829502.0,,,,,,29.571111,-98.450278,,,,Bexar,1946,264.0,,,
6834403.0,,,,,,29.438056,-98.861945,,,,Medina,1946,571.0,,,
6844214.0,,,,,,29.356112,-98.548334,,,,Bexar,1946,1285.0,,,
6836610.0,,,,,,29.426111,-98.536667,,,,Bexar,1946,1213.0,,,
6837124.0,,,,,,29.492222,-98.462778,,,,Bexar,1946,557.0,,,
5850701.0,,,,,,30.1375,-97.848056,,,,Travis,1946,205.0,,,
6837127.0,,,,,,29.4641944,-98.4709167,,,,Bexar,1946,407.0,,,
6834708.0,,,,,,29.403889,-98.8475,,,,Medina,1946,650.0,,,
6842319.0,,,,,,29.355834,-98.764167,,,,Bexar,1946,1008.0,,,
6835609.0,,,,,,29.418055,-98.63,,,,Bexar,1946,621.0,,,
6843601.0,,,,,,29.308334,-98.642222,,,,Bexar,1946,1911.0,,,
6843815.0,,,,,,29.281389,-98.696945,,,,Bexar,1946,2251.0,,,
6929902.0,,,,,,29.523889,-99.378055,,,,Medina,1946,347.0,,,
6836608.0,,,,,,29.435834,-98.526667,,,,Bexar,1946,554.0,,,
6835312.0,,,,,,29.471944,-98.656112,,,,Bexar,1946,235.0,,,
6939912.0,,,,,,29.400278,-99.160278,,,,Medina,1947,525.0,,,
6844215.0,,,,,,29.351112,-98.577778,,,,Bexar,1947,1174.0,,,
5819621.0,,,,,,30.703334,-97.653334,,,,Williamson,1947,147.0,,,
6836204.0,,,,,,29.488056,-98.547222,,,,Bexar,1947,502.0,,,
6842316.0,,,,,,29.373611,-98.783334,,,,Bexar,1947,880.0,,,
6939522.0,,,,,,29.420278,-99.179167,,,,Medina,1947,320.0,,,
6939516.0,,,,,,29.436389,-99.205556,,,,Medina,1947,508.0,,,
6836410.0,,,,,,29.456112,-98.623889,,,,Bexar,1947,604.0,,,
6836931.0,,,,,,29.393889,-98.531389,,,,Bexar,1947,1333.0,,,
6836112.0,,,,,,29.480833,-98.594445,,,,Bexar,1947,500.0,,,
6834707.0,,,,,,29.401667,-98.854445,,,,Medina,1947,567.0,,,
5842814.0,,,,,,30.274444,-97.794722,,,,Travis,1947,300.0,,,
6842124.0,,,,,,29.355001,-98.859167,,,,Medina,1947,660.0,,,
6837714.0,,,,,,29.394167,-98.489167,,,,Bexar,1947,1260.0,,,
6842227.0,,,,,,29.358612,-98.827778,,,,Medina,1947,700.0,,,
6940507.0,,,,,,29.429444,-99.066667,,,,Medina,1947,322.0,,,
6833105.0,,,,,,29.4732694,-98.9649111,,,,Medina,1947,254.0,,,
5842813.0,,,,,,30.274444,-97.794722,,,,Travis,1947,300.0,,,
6842122.0,,,,,,29.355278,-98.871111,,,,Medina,1947,730.0,,,
6942807.0,,,,,,29.2691667,-99.8144444,,,,Uvalde,1947,254.0,,,
6842119.0,,,,,,29.362778,-98.8375,,,,Medina,1947,730.0,,,
5858304.0,,,,,,30.123333,-97.752223,,,,Travis,1947,720.0,,,
6843111.0,,,,,,29.342222,-98.733611,,,,Bexar,1947,1320.0,,,
6937301.0,,,,,,29.466389,-99.383889,,,,Medina,1947,600.0,,,
6836501.0,,,,,,29.4275,-98.571944,,,,Bexar,1947,756.0,,,
6947504.0,,,,,,29.314723,-99.176667,,,,Medina,1947,1325.0,,,
6835809.0,,,,,,29.398889,-98.675,,,,Bexar,1947,1004.0,,,
6842106.0,,,,,,29.355001,-98.853889,,,,Medina,1947,740.0,,,
6837607.0,,,,,,29.445,-98.405556,,,,Bexar,1947,1054.0,,,
6931903.0,,,,,,29.519444,-99.143056,,,,Medina,1947,330.0,,,
6836511.0,,,,,,29.447778,-98.556389,,,,Bexar,1948,1051.0,,,
6823302.0,,,,,,29.7135833,-98.1383611,,,,Comal,1948,,,,
6837603.0,,,,,,29.4556056,-98.3794111,,,,Bexar,1948,797.0,,,
6836712.0,,,,,,29.415556,-98.595,,,,Bexar,1948,1619.0,,,
6844407.0,,,,,,29.30985,-98.6244167,,,,Bexar,1948,2040.0,,,
6836307.0,,,,,,29.474444,-98.504445,,,,Bexar,1948,772.0,,,
6844217.0,,,,,,29.3525,-98.575,,,,Bexar,1948,1319.0,,,
6836814.0,,,,,,29.3897722,-98.5452861,,,,Bexar,1948,960.0,,,
6844307.0,,,,,,29.3679167,-98.5343611,,,,Bexar,1948,1423.0,,,
6830217.0,,,,,,29.618333,-98.300834,,,,Comal,1948,225.0,,,
6837206.0,,,,,,29.4675,-98.454167,,,,Bexar,1948,921.0,,,
6836926.0,,,,,,29.408889,-98.525278,,,,Bexar,1948,915.0,,,
6836917.0,,,,,,29.414445,-98.539445,,,,Bexar,1948,1054.0,,,
6836922.0,,,,,,29.4105556,-98.5136111,,,,Bexar,1948,1208.0,,,
6837709.0,,,,,,29.390834,-98.497222,,,,Bexar,1948,1361.0,,,
6816501.0,,,,,,29.7975,-98.043611,,,,Comal,1948,272.0,,,
6825819.0,,,,,,29.539167,-98.9275,,,,Medina,1948,282.0,,,
6938805.0,,,,,,29.386945,-99.2975,,,,Medina,1948,1600.0,,,
6938908.0,,,,,,29.399445,-99.2825,,,,Medina,1948,640.0,,,
6841308.0,,,,,,29.355278,-98.880278,,,,Medina,1948,715.0,,,
6938401.0,,,,,,29.433055,-99.365834,,,,Medina,1948,432.0,,,
5850814.0,,,,,,30.140834,-97.797222,,,,Travis,1948,399.0,,,
6835802.0,,,,,,29.403056,-98.680278,,,,Bexar,1948,978.0,,,
5850902.0,,,,,,30.141667,-97.758056,,,,Travis,1948,651.0,,,
6935902.0,,,,,,29.378611,-99.631667,,,,Uvalde,1948,847.0,,,
6941903.0,,,,,,29.260556,-99.909167,,,,Uvalde,1948,1000.0,,,
5842901.0,,,,,,30.275,-97.78,,,,Travis,1948,244.0,,,
5835802.0,,,,,,30.377222,-97.6775,,,,Travis,1948,465.0,,,
6938910.0,,,,,,29.402778,-99.272778,,,,Medina,1948,640.0,,,
6938507.0,,,,,,29.429444,-99.3275,,,,Medina,1948,508.0,,,
5834301.0,,,,,,30.479722,-97.782222,,,,Williamson,1948,47.0,,,
6950336.0,,,,,,29.2241667,-99.7516667,,,,Uvalde,1948,360.0,,,
5819604.0,,,,,,30.693889,-97.665834,,,,Williamson,1948,47.0,,,
6950901.0,,,,,,29.166389,-99.774167,,,,Uvalde,1948,604.0,,,
5819602.0,,,,,,30.693334,-97.665278,,,,Williamson,1948,47.0,,,
5842809.0,,,,,,30.266112,-97.810001,,,,Travis,1949,340.0,,,
6836607.0,,,,,,29.437222,-98.506945,,,,Bexar,1949,1221.0,,,
5842607.0,,,,,,30.301389,-97.771944,,,,Travis,1949,300.0,,,
6939403.0,,,,,,29.439722,-99.225555,,,,Medina,1949,380.0,,,
6844216.0,,,,,,29.349722,-98.576667,,,,Bexar,1949,1510.0,,,
6940606.0,,,,,,29.443334,-99.028055,,,,Medina,1949,258.0,,,
6939402.0,,,,,,29.4225,-99.241389,,,,Medina,1949,380.0,,,
6837123.0,,,,,,29.488056,-98.478611,,,,Bexar,1949,580.0,,,
6939703.0,,,,,,29.402778,-99.226944,,,,Medina,1949,570.0,,,
6939607.0,,,,,,29.4225,-99.129444,,,,Medina,1949,342.0,,,
5850301.0,,,,,,30.2102778,-97.7816667,,,,Travis,1949,388.0,,,
6837208.0,,,,,,29.495556,-98.448611,,,,Bexar,1949,763.0,,,
6836115.0,,,,,,29.48,-98.5875,,,,Bexar,1949,444.0,,,
6837520.0,,,,,,29.432778,-98.435834,,,,Bexar,1949,1000.0,,,
6940906.0,,,,,,29.401112,-99.008334,,,,Medina,1949,1341.0,,,
6844225.0,,,,,,29.3378333,-98.5748056,,,,Bexar,1949,1376.0,,,
5850709.0,,,,,,30.164167,-97.870278,,,,Travis,1949,334.0,,,
6950408.0,,,,,,29.204445,-99.860556,,,,Uvalde,1949,895.0,,,
6835706.0,,,,,,29.3925,-98.738334,,,,Bexar,1949,690.0,,,
6701308.0,,,,,,29.991389,-97.883611,,,,Hays,1949,765.0,,,
5844901.0,,,,,,30.251667,-97.539445,,,,Travis,1949,1690.0,,,
6836918.0,,,,,,29.405278,-98.515278,,,,Bexar,1949,1351.0,,,
6836916.0,,,,,,29.406945,-98.510834,,,,Bexar,1949,1289.0,,,
6938609.0,,,,,,29.448611,-99.271944,,,,Medina,1950,327.0,,,
6939913.0,,,,,,29.401945,-99.134722,,,,Medina,1950,343.0,,,
6836925.0,,,,,,29.3980556,-98.5258333,,,,Bexar,1950,1006.0,,,
6938804.0,,,,,,29.404445,-99.303612,,,,Medina,1950,585.0,,,
6939401.0,,,,,,29.450834,-99.22,,,,Medina,1950,436.0,,,
6829813.0,,,,,,29.5325,-98.418055,,,,Bexar,1950,369.0,,,
6938904.0,,,,,,29.383611,-99.265556,,,,Medina,1950,610.0,,,
6939704.0,,,,,,29.399722,-99.209445,,,,Medina,1950,585.0,,,
6837302.0,,,,,,29.465834,-98.403056,,,,Bexar,1950,690.0,,,
5836206.0,,,,,,30.480833,-97.581111,,,,Travis,1950,614.0,,,
6828711.0,,,,,,29.519722,-98.62,,,,Bexar,1950,300.0,,,
5819601.0,,,,,,30.695556,-97.641111,,,,Williamson,1950,100.0,,,
6950328.0,,,,,,29.221667,-99.783334,,,,Uvalde,1950,120.0,,,
6815606.0,,,,,,29.806112,-98.153612,,,,Comal,1950,42.0,,,
6815919.0,,,,,,29.775278,-98.159445,,,,Comal,1950,160.0,,,
6942908.0,,,,,,29.269444,-99.765001,,,,Uvalde,1950,300.0,,,
6837712.0,,,,,,29.400834,-98.490278,,,,Bexar,1950,1400.0,,,
5850410.0,,,,,,30.178333,-97.875278,,,,Travis,1950,,,,
5850207.0,,,,,,30.217222,-97.823055,,,,Travis,1950,307.0,,,
6827510.0,,,,,,29.564723,-98.688611,,,,Bexar,1950,390.0,,,
6836206.0,,,,,,29.473055,-98.548611,,,,Bexar,1950,748.0,,,
6823601.0,,,,,,29.707501,-98.144722,,,,Comal,1950,365.0,,,
5836205.0,,,,,,30.479167,-97.552778,,,,Travis,1950,800.0,,,
6828202.0,,,,,,29.5877778,-98.5486111,,,,Bexar,1950,457.0,,,
6828402.0,,,,,,29.570833,-98.589445,,,,Bexar,1950,392.0,,,
5834615.0,,,,,,30.431111,-97.786111,,,,Travis,1950,150.0,,,
6837424.0,,,,,,29.424722,-98.486111,,,,Bexar,1950,1090.0,,,
6948402.0,,,,,,29.325,-99.107223,,,,Medina,1950,1530.0,,,
6837416.0,,,,,,29.423889,-98.486111,,,,Bexar,1950,1113.0,,,
6947401.0,,,,,,29.307501,-99.248611,,,,Medina,1950,326.0,,,
6828707.0,,,,,,29.513612,-98.62,,,,Bexar,1950,388.0,,,
5842604.0,,,,,,30.311389,-97.768055,,,,Travis,1950,143.0,,,
6932702.0,,,,,,29.526111,-99.094167,,,,Medina,1950,275.0,,,
6842321.0,,,,,,29.340278,-98.766112,,,,Bexar,1950,1120.0,,,
6836801.0,,,,,,29.415001,-98.5475,,,,Bexar,1950,1270.0,,,
6836504.0,,,,,,29.450556,-98.5725,,,,Bexar,1950,772.0,,,
6834804.0,,,,,,29.399167,-98.830278,,,,Medina,1950,650.0,,,
6825802.0,,,,,,29.533611,-98.934722,,,,Medina,1950,310.0,,,
5857911.0,,,,,,30.013056,-97.889445,,,,Hays,1950,450.0,,,
6836710.0,,,,,,29.395,-98.592778,,,,Bexar,1950,1587.0,,,
