State Well Number,Latitude DD,Longitude DD,County,Date,Depth
5920564.0,30.6775,-96.551389,Brazos,1920,1500.0
5861602.0,30.043889,-97.3925,Bastrop,1920,176.0
5839805.0,30.415834,-97.1925,Lee,1920,60.0
3713701.0,31.762778,-94.478889,Nacogdoches,1920,33.0
7728701.0,28.520555,-99.628611,Dimmit,1920,1300.0
6711606.0,29.802778,-97.626389,Caldwell,1920,97.0
7726904.0,28.507501,-99.770833,Dimmit,1920,660.0
3434301.0,32.486111,-95.764167,Van Zandt,1920,90.0
6954904.0,29.136389,-99.262501,Medina,1920,159.0
3557503.0,32.062778,-94.924444,Rusk,1920,23.0
3558403.0,32.050834,-94.858612,Rusk,1920,60.0
3944901.0,31.280555,-96.537222,Limestone,1920,56.0
3922406.0,31.680555,-96.364167,Freestone,1920,20.0
6964203.0,29.096667,-99.048889,Medina,1920,123.0
5824905.0,30.653334,-97.001389,Milam,1920,75.0
7718906.0,28.638611,-99.764723,Dimmit,1920,1200.0
3441905.0,32.28,-95.912223,Henderson,1920,12.0
5848401.0,30.325,-97.098889,Lee,1920,123.0
3921607.0,31.706389,-96.410278,Freestone,1920,29.0
5862704.0,30.002501,-97.365278,Bastrop,1920,88.0
5846305.0,30.365278,-97.280278,Bastrop,1920,33.0
3921501.0,31.685556,-96.42,Freestone,1920,32.0
3441805.0,32.28,-95.93,Henderson,1920,43.0
3932208.0,31.600834,-96.060834,Freestone,1920,17.0
3930607.0,31.576389,-96.285556,Freestone,1920,16.0
3441203.0,32.345834,-95.936111,Henderson,1920,28.0
3931602.0,31.551667,-96.156112,Freestone,1920,27.0
3417601.0,32.6875,-95.899167,Van Zandt,1920,35.0
3550101.0,32.248334,-94.857778,Rusk,1921,20.0
3449507.0,32.1925,-95.924167,Henderson,1921,42.0
6955301.0,29.229722,-99.158334,Medina,1921,62.0
7703401.0,28.9375,-99.738889,Zavala,1921,730.0
3449506.0,32.192222,-95.9225,Henderson,1921,62.0
6743802.0,29.290834,-97.676389,Gonzales,1921,2150.0
3441407.0,32.329444,-95.963334,Henderson,1921,19.0
7725905.0,28.503889,-99.881944,Dimmit,1921,106.0
7726903.0,28.503612,-99.78,Dimmit,1921,660.0
5831903.0,30.535556,-97.143056,Milam,1921,85.0
7726102.0,28.604167,-99.859723,Dimmit,1921,800.0
3712601.0,31.806112,-94.524444,Nacogdoches,1921,34.0
3501102.0,32.994167,-94.966944,Camp,1921,255.0
3730903.0,31.508612,-94.279722,San Augustine,1921,600.0
3824801.0,31.657778,-95.079722,Cherokee,1922,605.0
7734508.0,28.4325,-99.796945,Dimmit,1922,803.0
7726420.0,28.554723,-99.841945,Dimmit,1922,450.0
3945802.0,31.286389,-96.419167,Robertson,1922,50.0
6705208.0,29.964445,-97.439445,Bastrop,1922,183.0
7734509.0,28.422778,-99.811112,Dimmit,1922,350.0
3959302.0,31.088611,-96.658056,Robertson,1922,35.0
7740305.0,28.4697222,-99.0016667,La Salle,1922,2740.0
7726423.0,28.554445,-99.855834,Dimmit,1922,305.0
5847101.0,30.366112,-97.239722,Lee,1922,36.0
7726425.0,28.550278,-99.854445,Dimmit,1922,456.0
5862203.0,30.113056,-97.325555,Bastrop,1922,650.0
3709103.0,31.836945,-94.997778,Cherokee,1922,22.0
3642102.0,31.345834,-93.872222,Sabine,1922,941.0
3735706.0,31.390278,-94.721944,Angelina,1922,700.0
3736301.0,31.490278,-94.516389,Nacogdoches,1922,400.0
5911314.0,30.841389,-96.640834,Robertson,1922,1174.0
3727501.0,31.542778,-94.685834,Nacogdoches,1922,494.0
6713801.0,29.753612,-97.437222,Caldwell,1923,250.0
7833101.0,28.471111,-99.000001,La Salle,1923,2800.0
3551903.0,32.145834,-94.636667,Rusk,1923,48.0
5912204.0,30.856389,-96.570278,Robertson,1923,670.0
7701402.0,28.930833,-99.963334,Zavala,1923,335.0
3961701.0,31.024167,-96.486945,Robertson,1923,169.0
6860826.0,29.023611,-98.548611,Atascosa,1923,950.0
3732707.0,31.528611,-94.098889,San Augustine,1923,168.0
3635403.0,31.442778,-93.749167,Sabine,1923,3012.0
6857310.0,29.124167,-98.913334,Medina,1923,148.0
7718901.0,28.664167,-99.781111,Zavala,1923,1085.0
6704701.0,29.884445,-97.599722,Caldwell,1924,82.0
5847105.0,30.366389,-97.247222,Lee,1924,25.0
6859514.0,29.044722,-98.672222,Atascosa,1924,550.0
7723801.0,28.666112,-99.169444,Frio,1924,2010.0
7632301.0,28.602778,-100.012501,Dimmit,1924,110.0
3924502.0,31.696111,-96.071944,Freestone,1924,48.0
3923307.0,31.733055,-96.139722,Freestone,1924,15.0
3538801.0,32.376944,-94.313056,Harrison,1924,73.0
3960101.0,31.115278,-96.614167,Robertson,1924,77.0
3517201.0,32.727222,-94.947778,Upshur,1924,491.0
6705701.0,29.883055,-97.480555,Caldwell,1924,165.0
6832804.0,29.510001,-98.068333,Guadalupe,1924,130.0
7726103.0,28.604723,-99.865834,Dimmit,1924,752.0
6719601.0,29.681667,-97.640834,Caldwell,1924,259.0
6711701.0,29.782778,-97.741945,Caldwell,1924,30.0
3908702.0,31.895834,-96.118611,Freestone,1924,63.0
7726422.0,28.551945,-99.853056,Dimmit,1924,312.0
3548101.0,32.355278,-94.095556,Panola,1924,142.0
6956510.0,29.208056,-99.0775,Medina,1924,69.0
3540204.0,32.483055,-94.055278,Harrison,1924,151.0
7736803.0,28.3975,-99.545278,Dimmit,1924,1470.0
3732102.0,31.588889,-94.118611,San Augustine,1924,25.0
3720301.0,31.7325,-94.530555,Nacogdoches,1924,47.0
3732706.0,31.52,-94.110001,San Augustine,1924,220.0
7734207.0,28.476389,-99.833334,Dimmit,1924,452.0
3731202.0,31.600278,-94.194722,San Augustine,1924,16.0
6721202.0,29.726667,-97.446389,Caldwell,1925,157.0
3356903.0,32.166389,-96.015001,Henderson,1925,360.0
7702703.0,28.910278,-99.838889,Zavala,1925,230.0
7726812.0,28.512501,-99.828611,Dimmit,1925,495.0
